No_Of_Owners,car_age,Mileage,Fuel_Type,Kilomerters_driven,Price,Features_encoded,Model_encoded,location_encoded
2,12,19.7,4,9.436838291102966,1.0260415958332743,249,137,220
1,5,18.6,4,9.210440366976517,1.8718021769015913,81,82,219
2,3,20.7,4,9.210440366976517,2.0149030205422647,81,71,253
1,9,16.8,4,10.816131643490086,1.7029282555214393,72,57,224
2,3,20.7,4,9.210440366976517,2.0149030205422647,81,71,253
2,8,23.01,4,10.308985993422082,1.252762968495368,81,204,192
2,2,17.33,4,9.210440366976517,2.2202898502672155,206,228,224
1,11,24.0,1,9.90353755128617,1.3862943611198906,93,70,192
2,3,19.01,4,9.210440366976517,2.3513752571634776,74,165,225
2,9,16.0,1,11.289794413577894,2.0794415416798357,74,130,219
2,10,24.4,1,11.156264806643742,1.33500106673234,79,79,224
1,4,21.21,4,8.7558950816463,2.0320878452963655,74,159,216
2,5,20.89,4,9.874985192063416,1.8855533485144158,153,153,210
1,5,28.4,1,11.022931350784171,1.791759469228055,148,159,223
1,3,17.33,4,8.70946507906336,2.336019869080283,206,228,216
1,2,23.64,1,9.119868468812108,2.316487998163037,81,219,220
1,2,21.4,4,10.047284820283895,2.2407096892759584,81,140,223
1,4,23.64,1,10.432290609532771,2.0592388343623163,81,219,234
1,9,20.73,4,9.90353755128617,1.8309801823813363,162,145,210
1,7,17.71,4,10.802326890796527,1.6900958154515549,153,245,223
2,14,21.1,4,11.183045451818261,1.0715836162801904,47,155,220
1,4,21.79,4,9.90353755128617,1.916922612182061,155,163,192
1,5,18.12,1,9.90353755128617,3.6635616461296463,72,16,41
1,3,18.3,4,9.210440366976517,2.2289385528257473,81,53,220
1,7,10.91,1,10.013999775333557,3.3138223021771545,79,46,224
1,8,20.68,1,10.308985993422082,3.0204248861443626,74,19,192
2,5,18.6,4,9.210440366976517,1.9459101490553132,81,82,220
1,5,17.4,4,10.786945127315043,2.169053700369523,81,57,224
1,5,13.96,4,10.373522431293592,2.6844403354630764,74,110,224
1,4,14.3,4,9.90353755128617,2.2512917986064953,81,215,253
1,9,16.78,4,10.933535449335354,1.6770965609079151,121,243,224
2,5,22.54,1,11.016019182793048,2.3570732782781154,81,68,224
1,7,19.34,4,9.851404472665903,1.6695918352538475,148,194,220
1,10,16.02,4,10.819798284210286,1.9095425048844386,72,147,48
1,7,22.95,1,11.65419930732666,1.6714733033535532,162,240,208
1,10,20.92,4,10.175497455593613,1.2669476034873244,90,139,242
2,9,17.9,1,10.482933978579906,2.8763855159214247,148,179,210
2,3,21.7,4,8.737292112544221,1.7561322915849038,125,156,220
1,4,17.33,4,10.308985993422082,2.1552445050953364,206,228,192
1,2,18.3,4,10.135749405494865,2.247072383063787,81,53,220
1,5,15.8,4,10.751884808366633,2.39698576841553,81,66,224
1,11,20.36,4,9.90353755128617,1.33500106673234,175,81,224
1,6,18.69,4,11.695255355062795,2.169053700369523,150,147,219
1,10,20.5,1,11.082157933374816,1.5040773967762742,129,215,226
1,6,19.5,4,11.418625774449596,1.6956156086751528,79,53,224
1,7,17.19,4,10.714439990727769,1.791759469228055,79,83,210
1,8,12.65,4,10.308985993422082,1.1314021114911006,148,172,224
1,5,21.56,4,10.308985993422082,2.224623551524334,81,145,224
1,7,21.4,4,11.002116507732017,1.8082887711792655,81,140,192
1,10,16.78,4,10.933124826700707,1.4469189829363254,134,243,224
1,8,17.01,4,10.904487012337237,1.791759469228055,153,78,224
1,4,18.2,4,10.032188547551861,2.0014800002101243,155,209,220
1,4,22.05,4,8.591558273371545,1.4678743481123135,126,138,210
1,10,17.68,1,10.605990828020099,2.6026896854443837,72,4,224
1,4,20.28,4,9.29081375612606,2.167910189667444,81,82,228
1,4,22.05,4,8.416709652837914,1.449269160281279,126,138,228
2,5,22.69,1,10.165505603232393,3.2188758248682006,72,13,224
1,3,22.41,4,8.82555985506085,1.9933388426264242,148,160,250
1,13,14.94,1,10.757924157061597,2.224623551524334,72,174,220
1,3,21.7,4,10.074663898225085,1.7191887763932197,125,156,246
1,3,21.7,4,9.156306483483696,1.6370530794670737,125,156,229
1,11,19.01,1,11.918397239722838,1.410986973710262,72,202,224
2,9,16.9,4,11.156264806643742,1.7047480922384253,79,79,192
2,5,11.2,1,10.5506169722625,3.827553848801696,72,270,220
1,4,12.05,1,11.24095924895845,3.056356895370426,74,112,219
1,8,16.55,1,10.596659732783579,3.242592351485517,72,20,224
3,16,11.7,4,11.400864775416718,1.791759469228055,72,61,220
1,6,17.0,4,10.819798284210286,2.302585092994046,79,78,192
3,10,19.16,4,11.156264806643742,2.5649493574615367,72,241,224
1,7,18.49,1,10.518700218288165,1.6094379124341003,121,125,214
2,13,15.6,4,10.645448706505872,0.9122827104766162,158,49,220
1,8,23.95,4,9.872667455196241,1.4445632692438664,122,139,236
1,3,22.05,4,9.161465204194046,1.5173226235262947,125,138,210
1,10,18.0,4,10.270939218446076,1.3737155789130306,163,53,224
1,8,18.6,4,9.852404762306811,1.1939224684724346,242,25,223
1,8,22.74,4,10.251676592824563,1.3029127521808397,144,138,251
1,2,21.0,4,9.140668698726863,2.066862759472976,81,82,253
1,4,21.21,4,10.770272864506444,1.8702625307159986,148,159,192
2,2,16.5,4,9.210440366976517,2.833213344056216,74,98,192
1,5,18.9,4,10.086725356114435,1.7698546338400052,79,70,241
2,5,23.95,4,10.694101676322282,1.3912819026309298,122,139,223
1,4,17.1,1,10.71681489335218,2.917770732084279,79,92,219
1,9,18.5,4,9.155989777226102,1.6582280766035324,79,160,224
1,17,12.99,1,11.736077016252437,1.3454723665996355,79,250,224
1,3,21.7,4,8.853808274977197,1.667706820558076,125,156,226
1,6,27.39,1,11.19822841866684,1.6956156086751528,121,140,211
1,2,19.89,4,9.305741456739435,2.5641798306825083,81,142,211
1,14,20.36,4,10.308985993422082,0.9932517730102833,175,81,220
1,11,20.45,1,10.477316144080852,1.5040773967762742,72,197,224
1,5,22.0,4,9.210440366976517,1.8325814637483102,148,159,210
2,7,24.0,1,10.668978650219241,1.5789787049493917,79,70,224
1,3,32.52,0,10.438371441395189,1.7884205679625405,121,163,249
1,3,20.7,4,8.80537513890967,1.9810014688665833,81,71,224
1,5,18.9,4,10.026545540027982,1.7817091333745536,79,70,210
1,5,32.52,0,10.205183470748327,1.7263316639055997,121,163,251
1,8,13.0,4,10.551245030797263,2.0918640616783932,81,66,224
1,6,18.0,4,10.05963623502606,2.2915241456346207,81,57,234
1,6,17.9,1,10.757924157061597,3.09058780456667,148,175,224
1,5,22.05,4,9.970632050165458,1.3962446919730587,126,138,223
1,9,18.9,4,10.043510330455955,1.4060969884160703,129,163,220
1,3,14.62,4,8.896861744480391,2.803360380906535,81,68,253
1,16,13.2,1,11.407576060361786,1.791759469228055,72,13,224
1,11,18.6,4,11.002116507732017,0.9162907318741551,197,25,210
1,8,16.2,4,11.002116507732017,1.599387576580599,79,256,253
1,4,16.5,4,10.509850603011182,2.70805020110221,74,98,224
1,5,21.79,4,9.90353755128617,1.7047480922384253,155,163,192
1,6,19.0,4,9.749986661550366,1.7833912195575383,0,160,220
1,6,16.0,1,10.571342565808699,2.4664031782234406,74,130,212
1,4,21.79,4,10.378665273055592,1.7227665977411035,155,163,216
1,6,15.41,4,10.220048584538286,1.8870696490323797,81,215,220
1,9,22.74,4,10.177552329028725,1.2781522025001875,134,138,239
1,16,19.7,4,9.90353755128617,0.832909122935104,15,137,249
2,6,22.7,4,9.742438131017714,1.3137236682850553,125,36,224
1,4,18.3,4,9.131729971394272,2.3813962734183356,74,57,210
1,7,15.41,4,11.51293546492023,1.6582280766035324,155,215,224
1,7,20.63,4,9.866875434039397,1.3787660946990992,132,34,210
1,5,18.27,4,9.210440366976517,2.1400661634962708,77,77,226
1,3,22.41,4,9.174402265170553,2.0255131996542803,74,160,208
1,4,18.55,4,9.336532397213942,2.1400661634962708,74,158,224
1,3,16.13,4,9.792555991828847,3.8501476017100584,72,13,253
0,3,23.01,4,8.699681400989514,1.7029282555214393,125,204,192
1,14,18.6,4,11.289794413577894,0.9162907318741551,175,25,192
1,18,17.88,1,10.819798284210286,11.509961075506213,269,222,192
2,10,22.54,1,10.463131911491967,1.7047480922384253,79,82,224
2,9,17.5,4,10.349614642363182,1.8946168546677629,79,147,224
1,7,18.9,4,10.596659732783579,1.62924053973028,79,70,209
2,12,18.6,4,10.308985993422082,0.9932517730102833,175,25,224
1,12,23.03,1,11.002116507732017,1.0224509277025458,187,224,224
1,14,16.73,1,11.156264806643742,2.2975725511705014,72,16,220
1,9,21.1,4,11.088904252333467,1.220829921392359,141,67,210
1,3,19.33,4,10.488074659864171,2.017566137961748,81,219,213
1,9,14.28,4,11.258046118484,1.8718021769015913,72,242,224
1,9,14.28,4,10.997589685726352,1.944480556245719,72,242,224
1,10,22.74,4,11.079909287774774,1.095273387402595,134,138,219
2,6,22.0,4,10.303504513070566,1.9095425048844386,72,160,224
1,7,25.83,1,11.213103332624279,1.6956156086751528,81,44,253
1,3,22.38,4,9.357984213888745,1.9740810260220096,150,159,220
1,3,17.1,4,9.155039056191093,2.086913556518537,81,59,223
3,10,21.64,1,10.985411359918002,1.5325568680981427,148,208,224
1,2,12.0,1,9.210440366976517,3.2188758248682006,72,251,216
2,7,26.59,1,11.918397239722838,1.7783364488959144,79,160,192
3,8,17.8,4,10.596659732783579,1.5260563034950494,153,53,224
2,15,19.3,1,11.289794413577894,1.33500106673234,173,160,192
1,8,12.55,1,11.407576060361786,2.856470206220483,79,246,192
2,12,12.35,1,11.289794413577894,2.3513752571634776,72,102,192
2,10,12.55,1,11.19822841866684,2.63834278867739,72,246,220
1,14,18.9,4,11.918397239722838,1.252762968495368,129,163,192
1,6,18.0,1,10.422311107413181,3.7013019741124933,150,176,226
3,13,23.59,1,11.002116507732017,1.252762968495368,0,245,220
1,8,18.7,4,11.317968415500646,1.5539252025038417,163,59,220
2,14,14.0,4,11.00011453846092,1.6389967146756448,0,56,220
1,3,12.0,1,10.303672076200368,3.1354942159291497,72,251,45
1,2,25.24,4,9.260938424739274,1.8196988379172965,155,143,224
1,4,23.1,4,8.733110697638708,1.715598108262491,153,143,251
1,4,17.3,1,9.90353755128617,2.6026896854443837,81,119,219
1,11,18.5,4,10.073103736832529,1.4134230285081433,79,82,195
1,8,12.99,1,11.626263078808801,2.3513752571634776,161,250,224
1,4,22.05,4,8.931948346431495,1.3987168811184478,126,138,216
1,5,21.21,4,9.841665338892785,1.9213246735826988,72,159,216
1,6,24.04,4,10.378105519332609,1.252762968495368,132,204,210
1,8,17.0,4,10.203629181337648,1.667706820558076,155,45,253
1,14,18.6,4,10.465984899076615,0.9162907318741551,175,25,226
1,2,17.33,4,9.90353755128617,2.0149030205422647,194,228,192
1,10,18.9,4,10.356440389711647,1.4586150226995167,93,70,219
1,9,15.64,4,9.392745258631441,2.771963526845863,72,3,224
1,3,18.6,4,9.210440366976517,2.0476928433652555,81,53,192
1,6,24.3,1,10.373522431293592,2.169053700369523,81,162,224
1,12,22.9,1,10.536353802211144,1.33500106673234,247,159,224
1,4,22.61,4,10.357107702531339,1.9286186519452522,148,160,208
1,5,22.05,4,9.305559638557117,1.4562867329399256,125,138,211
1,3,22.0,4,9.210440366976517,1.7227665977411035,125,204,224
1,3,32.52,0,10.21723933772096,1.7561322915849038,121,163,224
1,8,20.4,4,10.589484229067233,1.5686159179138452,136,159,224
1,9,21.1,4,10.434145214930487,1.208960345836975,132,67,249
2,9,20.36,4,10.632725553240427,1.4085449700547104,175,81,226
1,5,21.4,4,8.705165419719007,2.0412203288596382,81,140,253
1,7,24.7,4,10.241280345410422,1.3056264580524357,130,138,252
1,10,22.74,4,9.884916166950692,1.247032293786383,134,138,210
1,8,25.32,1,11.156264806643742,1.3862943611198906,121,117,224
1,9,17.8,4,10.819798284210286,1.7227665977411035,79,57,224
1,4,15.1,1,10.410244912126165,2.463853240590168,155,130,223
1,6,21.4,4,10.275085591132715,1.9021075263969205,153,140,216
1,3,16.35,4,11.002116507732017,2.3749057545736716,74,228,224
1,6,20.51,4,10.778977123006351,1.4586150226995167,93,163,216
1,11,21.1,4,9.210440366976517,1.1631508098056809,132,67,224
1,6,22.0,4,10.62135173563291,1.7833912195575383,148,159,216
2,7,15.4,1,11.289231762350537,2.2925347571405443,129,122,224
1,4,19.27,1,10.162422867948395,3.58351893845611,72,174,45
2,6,21.1,4,10.702052747100838,1.332366019094335,88,67,230
1,6,27.28,1,10.330681536107859,1.6563214983329508,153,236,250
1,7,17.8,4,10.691967639914864,1.9387416595767009,79,57,224
1,7,23.84,4,10.916433014447145,1.5085119938441398,79,236,253
1,12,14.53,4,10.689373427646196,1.7595805708638197,72,242,220
1,2,17.3,1,9.90353755128617,2.4765384001174837,121,119,226
2,8,17.8,4,11.683258782452116,1.7298840655099674,79,57,253
1,10,20.34,1,10.308985993422082,1.4816045409242156,79,261,224
1,5,24.7,4,9.801510196423664,1.5085119938441398,127,138,219
1,10,18.0,4,11.451507403463758,1.4327007339340463,155,53,224
1,7,15.4,1,11.412430869276376,2.463853240590168,79,122,224
2,15,18.9,4,11.695255355062795,0.8754687373538999,79,163,192
1,15,17.92,4,11.289794413577894,0.8109302162163288,137,74,220
1,6,17.1,1,10.819798284210286,2.5649493574615367,79,92,253
3,14,18.5,4,11.002116507732017,0.9555114450274363,91,155,192
2,14,19.5,4,11.156264806643742,0.7884573603642702,0,150,192
2,4,13.96,4,10.308985993422082,2.771963526845863,74,110,212
1,3,18.2,4,13.790193775620484,2.3749057545736716,74,99,252
1,6,19.67,1,10.915106645867503,2.39698576841553,81,66,224
1,7,19.27,1,10.308985993422082,3.258096538021482,72,174,224
1,14,20.36,4,11.560772327227417,1.085189268335969,195,81,219
2,6,17.1,4,10.089676620856572,2.057962510002712,148,253,224
2,7,26.59,1,11.407576060361786,1.791759469228055,79,160,192
1,4,19.33,4,10.258360874528233,2.0135687975291283,81,219,220
1,8,18.7,4,11.39398425889333,1.5810384379124023,79,59,224
2,9,16.2,4,11.407576060361786,1.3862943611198906,79,256,220
1,5,17.6,1,11.28672725292679,2.2905125117597764,103,221,208
2,7,18.6,4,11.289794413577894,1.8870696490323797,79,82,224
2,7,18.15,4,11.139438560088378,1.6789639750827108,121,118,253
2,7,16.3,1,11.16843315335278,2.4265710727750367,79,92,252
3,14,17.0,4,10.819798284210286,1.308332819650179,148,57,220
1,9,26.21,1,11.289794413577894,1.749199854809259,79,145,62
2,14,21.1,1,11.608244735642321,0.8754687373538999,47,155,192
1,11,20.51,4,11.002116507732017,1.4350845252893227,131,163,192
2,10,18.9,4,11.156264806643742,1.4816045409242156,93,70,192
2,13,17.5,4,11.51293546492023,1.252762968495368,173,160,192
1,10,19.1,4,10.545367754151743,1.4469189829363254,79,79,224
5,11,18.5,4,11.002116507732017,1.2809338454620642,106,82,192
2,10,12.99,1,10.915106645867503,2.196112848483529,161,250,224
1,9,19.1,4,11.002116507732017,1.6094379124341003,79,79,224
1,2,18.27,4,8.302761580704049,2.3570732782781154,81,77,220
2,10,25.44,1,10.261686334843203,1.1314021114911006,87,25,192
1,14,18.9,4,11.002116507732017,1.2237754316221157,79,163,192
1,9,22.74,4,10.46012748844141,1.220829921392359,134,138,213
1,3,19.56,4,8.681350777582521,2.262804222982201,81,140,224
2,7,12.0,4,10.247254546174076,3.58351893845611,148,176,59
2,4,20.89,4,9.785660765922685,1.9430489167742813,79,153,224
1,7,26.0,1,11.097425172408931,2.1400661634962708,79,57,224
1,4,20.52,4,9.275003885301905,1.8855533485144158,155,163,216
1,3,18.4,1,10.211670537837739,2.4292177439274116,74,99,223
1,1,15.39,4,5.14166355650266,4.093510881473524,220,15,224
1,9,18.16,4,10.239995502805316,1.2781522025001875,81,49,224
2,3,19.255853130413264,4,9.417435838868785,4.102643365036796,180,10,224
2,4,19.255853130413264,4,9.246961555431827,2.6390573296152584,74,98,224
1,5,21.4,4,8.699681400989514,2.0149030205422647,81,140,226
1,6,14.1,4,10.309719033572193,2.4840729690394228,79,92,224
1,6,16.0,4,10.757924157061597,2.39698576841553,79,92,253
2,3,19.255853130413264,1,10.824726024134216,4.007333185232471,75,103,47
1,2,21.7,4,7.902857191280582,1.8764069432883397,155,156,219
1,2,24.97,4,9.576787413063618,1.9906103279732201,81,143,211
1,6,20.89,4,10.596659732783579,1.4586150226995167,153,153,224
2,7,18.19,4,10.388656849488333,2.066862759472976,79,261,224
2,12,19.4,4,11.211144468138945,1.1600209167967532,163,55,220
1,6,23.1,4,10.596659732783579,1.5040773967762742,153,143,220
2,10,18.9,4,10.931695259437355,1.4770487243883548,79,70,253
1,7,17.0,4,10.308985993422082,1.791759469228055,155,45,192
1,10,22.38,4,10.428393580510123,1.6253112615903906,150,159,223
1,10,19.1,4,11.208870078400503,1.358409157630355,79,79,224
2,9,22.74,4,10.819798284210286,1.1939224684724346,144,138,252
1,10,18.6,4,11.082157933374816,1.599387576580599,79,82,224
2,13,18.5,4,10.78047596792754,1.1631508098056809,188,82,219
1,4,16.5,4,11.23084102980692,2.5649493574615367,74,98,27
2,5,12.6,1,9.686636660844938,3.449987545831587,148,174,224
1,6,24.3,1,10.614548322380951,2.1102132003465894,153,162,220
1,9,21.21,4,10.596659732783579,1.667706820558076,148,159,192
1,16,16.1,4,10.819798284210286,1.0986122886681098,69,159,192
2,15,19.5,4,10.819798284210286,0.7884573603642702,0,150,210
3,7,17.0,4,10.596659732783579,1.7404661748405046,79,254,224
1,7,22.05,4,8.067462667010057,1.3762440252663892,125,138,0
1,5,18.6,4,10.44097458125561,1.8357763546448294,81,82,224
2,14,19.255853130413264,4,10.819798284210286,0.8754687373538999,250,74,220
1,8,18.0,4,10.854527476737102,1.9329696377795786,79,57,224
1,6,18.6,4,10.620497733360601,1.7578579175523736,162,82,224
2,13,17.01,4,11.156264806643742,1.252762968495368,79,78,220
2,2,17.33,4,9.009080614161977,2.2213750375685026,206,228,224
1,2,21.74,4,9.210440366976517,1.8082887711792655,125,204,192
2,6,17.1,4,9.497622364406624,2.0554049638515948,74,253,223
2,5,14.8,4,10.95374958026319,2.122261538862764,72,45,212
1,6,16.09,4,10.465984899076615,1.9315214116032138,79,261,224
1,14,20.36,4,11.695255355062795,0.9932517730102833,175,81,192
2,14,19.255853130413264,4,11.002116507732017,0.832909122935104,250,74,192
1,16,14.4,4,11.002116507732017,0.9932517730102833,92,24,224
1,4,12.6,1,10.308985993422082,3.708682081410116,148,174,192
0,2,19.255853130413264,1,9.546884034617925,3.1441522786722644,81,131,192
1,6,20.51,4,9.210440366976517,1.7047480922384253,79,163,192
2,4,11.2,1,9.87822102528824,3.871201010907891,72,270,224
1,9,26.21,1,10.915106645867503,1.7047480922384253,79,145,224
1,13,16.36,4,10.819798284210286,1.0647107369924282,157,63,192
2,9,23.9,1,10.757498543639837,1.7817091333745536,79,78,219
1,5,22.38,4,10.609945747155745,1.8484548129046001,150,159,224
1,14,17.92,4,11.002449779968526,0.9360933591703348,137,74,220
1,2,22.3,4,6.669498089857879,1.8825138324965192,155,204,210
1,2,34.05,0,8.677780256064185,2.046401687601636,155,163,220
1,11,23.08,1,10.819798284210286,1.0296194171811583,183,207,192
1,10,26.68,4,10.833977003810096,1.430311246536665,152,143,220
1,5,20.14,4,10.596659732783579,1.791759469228055,81,79,220
1,4,22.05,4,8.339978571990427,1.6154199841116479,125,138,219
1,4,13.96,4,9.226705726062447,2.7806808921371173,74,110,224
1,2,17.7,4,9.493261127326253,2.424802725718295,155,78,249
1,4,15.4,1,11.407576060361786,2.791165107812717,81,122,192
1,3,17.7,4,9.680406499268875,2.4423470353692043,81,78,213
1,3,17.4,4,11.002116507732017,2.2082744135228043,81,57,220
2,14,17.0,4,10.760346700640856,1.208960345836975,72,57,220
2,10,17.4,4,10.819798284210286,1.6845453849209058,79,57,224
2,10,17.4,4,10.819798284210286,1.6845453849209058,79,57,224
2,13,15.6,4,10.819798284210286,1.0986122886681098,161,49,51
1,12,16.2,4,9.90353755128617,1.1314021114911006,87,30,192
2,11,19.4,4,10.631639842294764,1.1786549963416462,132,55,224
2,4,22.05,4,10.078700570092789,1.5644405465033646,125,138,253
1,5,17.4,4,10.696480068065789,2.0592388343623163,81,57,224
1,6,17.0,4,10.596659732783579,2.1972245773362196,79,78,192
1,9,18.88,4,10.926405996835037,1.6467336971777973,79,45,224
1,9,20.51,4,10.28298506894671,1.4085449700547104,93,163,253
1,7,22.0,4,10.308985993422082,1.8325814637483102,29,160,210
1,5,17.74,4,10.132732452708314,1.8082887711792655,101,256,220
1,4,20.38,1,10.863316586424766,3.044522437723423,72,1,47
1,12,22.41,4,11.045574314789517,1.358409157630355,148,160,224
1,10,20.51,4,11.248972939884327,1.3164082336557241,93,163,226
1,7,17.5,4,11.289794413577894,1.9459101490553132,81,62,192
2,8,15.9,4,10.54096344822561,1.8082887711792655,81,45,224
1,9,22.74,4,10.596659732783579,1.3862943611198906,134,138,192
2,12,12.35,1,11.184435286790631,2.3702437414678603,72,102,192
1,6,14.62,4,10.308985993422082,2.70805020110221,81,68,192
2,10,24.4,1,11.289794413577894,1.3862943611198906,79,79,192
1,6,14.62,4,10.308985993422082,2.772588722239781,81,68,192
2,10,16.47,4,11.407576060361786,1.3609765531356006,79,256,192
1,10,12.99,1,11.635151947212842,2.1400661634962708,161,250,224
2,12,14.8,4,11.407576060361786,1.5040773967762742,72,58,220
1,11,22.9,1,11.43174794697629,1.3762440252663892,93,159,224
2,6,18.9,4,11.287078262081703,1.5602476682433286,79,70,219
1,2,18.6,4,9.210440366976517,2.7073833121145063,74,57,192
